trade_date,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
20161017,399300.SZ,20161017,3277.878,3305.963,3309.009,3271.541,3305.848,-27.97,-0.8461,86113509.0,88199418.9363
20161018,399300.SZ,20161018,3321.332,3272.681,3321.332,3272.681,3277.878,43.454,1.3257,102860714.0,104625044.1417
20161019,399300.SZ,20161019,3316.24,3323.303,3332.52,3309.831,3321.332,-5.092,-0.1533,101167725.0,96354442.1985
20161020,399300.SZ,20161020,3318.604,3317.179,3324.903,3312.174,3316.24,2.364,0.0713,79238871.0,82481095.2767
20161021,399300.SZ,20161021,3327.74,3315.715,3341.56,3309.178,3318.604,9.136,0.2753,109785176.0,107114926.1256
20161024,399300.SZ,20161024,3367.577,3332.512,3382.825,3330.967,3327.74,39.837,1.1971,153014345.0,150063007.8989
20161025,399300.SZ,20161025,3367.454,3367.475,3373.913,3356.585,3367.577,-0.123,-0.0037,111191693.0,110576512.9159
20161026,399300.SZ,20161026,3354.8,3365.197,3367.831,3349.574,3367.454,-12.654,-0.3758,98024786.0,104719318.2203
20161027,399300.SZ,20161027,3345.695,3351.46,3352.354,3335.133,3354.8,-9.105,-0.2714,77629851.0,85241012.4139
20161028,399300.SZ,20161028,3340.126,3347.143,3370.748,3337.288,3345.695,-5.569,-0.1665,93133309.0,104797971.448
20161031,399300.SZ,20161031,3336.278,3332.406,3340.47,3317.328,3340.126,-3.848,-0.1152,71352863.0,80701820.9
20161101,399300.SZ,20161101,3359.052,3338.71,3359.394,3334.457,3336.278,22.774,0.6826,74938199.0,84717683.7
20161102,399300.SZ,20161102,3333.352,3350.71,3356.397,3331.384,3359.052,-25.7,-0.7651,91197104.0,100348995.7
20161103,399300.SZ,20161103,3365.085,3326.905,3379.989,3324.838,3333.352,31.733,0.952,126223504.0,137386468.3
20161104,399300.SZ,20161104,3354.175,3362.206,3377.639,3348.426,3365.085,-10.91,-0.3242,104069655.0,110813764.5
20161107,399300.SZ,20161107,3356.592,3353.444,3362.742,3342.312,3354.175,2.417,0.0721,99877988.0,94370876.7
20161108,399300.SZ,20161108,3371.118,3367.697,3383.917,3361.129,3356.592,14.526,0.4328,103148282.0,105138256.0
20161109,399300.SZ,20161109,3353.055,3370.6,3373.096,3322.08,3371.118,-18.063,-0.5358,139110059.0,145186921.6
20161110,399300.SZ,20161110,3390.612,3374.906,3403.016,3374.906,3353.055,37.557,1.1201,134705535.0,133277399.5
20161111,399300.SZ,20161111,3417.221,3387.948,3422.672,3382.893,3390.612,26.609,0.7848,198781496.0,190647270.0
20161114,399300.SZ,20161114,3430.248,3409.224,3452.616,3408.139,3417.221,13.027,0.3812,213247105.0,208353308.6
20161115,399300.SZ,20161115,3429.87,3428.866,3434.922,3415.995,3430.248,-0.378,-0.011,134566320.0,135206770.5
20161116,399300.SZ,20161116,3429.592,3432.434,3435.637,3419.244,3429.87,-0.278,-0.0081,129808511.0,128944599.1
20161117,399300.SZ,20161117,3436.535,3423.465,3437.669,3412.877,3429.592,6.943,0.2024,121561731.0,121576882.9
20161118,399300.SZ,20161118,3417.455,3437.49,3443.119,3413.27,3436.535,-19.08,-0.5552,115951205.0,117345607.6
20161121,399300.SZ,20161121,3441.111,3412.652,3463.142,3412.08,3417.455,23.656,0.6922,146434529.0,147542589.3
20161122,399300.SZ,20161122,3468.364,3443.22,3469.219,3443.22,3441.111,27.253,0.792,168523446.0,167250665.8
20161123,399300.SZ,20161123,3474.729,3473.895,3492.956,3465.764,3468.364,6.365,0.1835,162388504.0,171247116.1
20161124,399300.SZ,20161124,3488.74,3468.807,3508.165,3467.011,3474.729,14.011,0.4032,145746301.0,165071453.5
20161125,399300.SZ,20161125,3521.298,3490.04,3521.303,3463.948,3488.74,32.558,0.9332,153621506.0,166832181.1
20161128,399300.SZ,20161128,3535.081,3538.675,3553.36,3528.32,3521.298,13.783,0.3914,207375483.0,219859766.8
20161129,399300.SZ,20161129,3564.04,3525.901,3583.719,3521.379,3535.081,28.959,0.8192,236918356.0,248322816.3
20161130,399300.SZ,20161130,3538.001,3557.636,3567.069,3527.023,3564.04,-26.039,-0.7306,178560178.0,190681227.6
20161201,399300.SZ,20161201,3565.036,3543.956,3575.97,3543.245,3538.001,27.035,0.7641,180170761.0,199637742.9
20161202,399300.SZ,20161202,3528.955,3559.771,3562.55,3516.788,3565.036,-36.081,-1.0121,196355480.0,203742147.4
20161205,399300.SZ,20161205,3469.407,3473.688,3496.884,3457.343,3528.955,-59.548,-1.6874,180852355.0,190175061.7
20161206,399300.SZ,20161206,3459.153,3466.242,3477.59,3456.807,3469.407,-10.254,-0.2956,115529090.0,125727753.1
20161207,399300.SZ,20161207,3475.747,3458.369,3475.747,3445.756,3459.153,16.594,0.4797,114345103.0,115282194.2
20161208,399300.SZ,20161208,3470.143,3481.807,3484.34,3466.512,3475.747,-5.604,-0.1612,117383922.0,119188508.6
20161209,399300.SZ,20161209,3493.7,3464.873,3507.928,3461.761,3470.143,23.557,0.6788,150303308.0,152674867.7
20161212,399300.SZ,20161212,3409.179,3489.268,3495.802,3400.793,3493.7,-84.521,-2.4192,187467751.0,199163540.8
20161213,399300.SZ,20161213,3405.036,3394.207,3416.215,3370.596,3409.179,-4.143,-0.1215,121105097.0,124454188.7
20161214,399300.SZ,20161214,3378.945,3399.411,3412.28,3378.266,3405.036,-26.091,-0.7662,124007744.0,126182669.4
20161215,399300.SZ,20161215,3340.434,3363.86,3378.037,3327.143,3378.945,-38.511,-1.1397,114960660.0,121507811.5
20161216,399300.SZ,20161216,3346.031,3335.363,3356.292,3330.493,3340.434,5.597,0.1676,90775422.0,98112206.8
20161219,399300.SZ,20161219,3328.9827,3342.3449,3344.8584,3324.9986,3346.0305,-17.0478,-0.5095,81640678.0,86095693.8
20161220,399300.SZ,20161220,3309.0641,3328.2985,3329.1022,3289.2682,3328.9827,-19.9186,-0.5983,87569592.0,88527345.8
20161221,399300.SZ,20161221,3338.536,3313.7451,3342.4761,3313.7451,3309.0641,29.4719,0.8906,108254995.0,106205485.2
20161222,399300.SZ,20161222,3335.672,3335.1218,3340.3628,3322.7196,3338.536,-2.864,-0.0858,92277249.0,92564877.5
20161223,399300.SZ,20161223,3307.5991,3333.4009,3334.8937,3300.8843,3335.672,-28.0729,-0.8416,97444713.0,99575473.2
20161226,399300.SZ,20161226,3322.4006,3293.2236,3322.4212,3267.0481,3307.5991,14.8015,0.4475,89793982.0,95493219.9
20161227,399300.SZ,20161227,3316.3852,3319.2061,3330.2324,3315.8318,3322.4006,-6.0154,-0.1811,75486359.0,79617133.0
20161228,399300.SZ,20161228,3301.8887,3315.7526,3320.5467,3293.1737,3316.3852,-14.4965,-0.4371,69000437.0,71759839.5
20161229,399300.SZ,20161229,3297.7648,3297.036,3312.113,3288.0959,3301.8887,-4.1239,-0.1249,70087923.0,75972960.4
20161230,399300.SZ,20161230,3310.0808,3302.5993,3313.5497,3295.7513,3297.7648,12.316,0.3735,71744116.0,76921368.8
20170103,399300.SZ,20170103,3342.2272,3313.9534,3345.2629,3313.9534,3310.0808,32.1464,0.9712,86567896.0,87612765.7
20170104,399300.SZ,20170104,3368.3117,3340.5576,3369.5658,3338.1527,3342.2272,26.0845,0.7805,90050827.0,98014355.4
20170105,399300.SZ,20170105,3367.7892,3368.3402,3373.4119,3361.462,3368.3117,-0.5225,-0.0155,88336357.0,91189339.5
20170106,399300.SZ,20170106,3347.6665,3366.8522,3368.8705,3346.8914,3367.7892,-20.1227,-0.5975,87459114.0,91072256.7
20170109,399300.SZ,20170109,3363.9014,3345.7483,3366.2219,3344.3472,3347.6665,16.2349,0.485,83707942.0,87916115.2
20170110,399300.SZ,20170110,3358.2716,3361.6394,3370.5051,3354.0878,3363.9014,-5.6298,-0.1674,83819160.0,82533965.0
20170111,399300.SZ,20170111,3334.4954,3355.8008,3366.6315,3334.2978,3358.2716,-23.7762,-0.708,91071438.0,86750457.1
20170112,399300.SZ,20170112,3317.6241,3332.6857,3343.1279,3315.9629,3334.4954,-16.8713,-0.506,81239135.0,75031886.8
20170113,399300.SZ,20170113,3319.9122,3317.9625,3338.174,3309.3741,3317.6241,2.2881,0.069,84180589.0,84556101.4
20170116,399300.SZ,20170116,3319.4455,3314.1507,3322.7819,3264.2071,3319.9122,-0.4667,-0.0141,157779135.0,153262520.1
20170117,399300.SZ,20170117,3326.3563,3305.6001,3327.3767,3292.2044,3319.4455,6.9108,0.2082,69453328.0,74754505.6
20170118,399300.SZ,20170118,3339.3653,3323.3389,3350.9619,3320.4062,3326.3563,13.009,0.3911,70623227.0,75680677.2
20170119,399300.SZ,20170119,3329.2891,3330.9522,3346.4959,3324.6835,3339.3653,-10.0762,-0.3017,66159808.0,63869709.1
20170120,399300.SZ,20170120,3354.8891,3326.9773,3358.4121,3326.374,3329.2891,25.6,0.7689,65300462.0,70831324.3
20170123,399300.SZ,20170123,3364.0808,3359.0543,3378.7388,3355.8475,3354.8891,9.1917,0.274,75557498.0,76492660.1
20170124,399300.SZ,20170124,3364.4509,3363.1374,3371.32,3355.899,3364.0808,0.3701,0.011,66194226.0,66049651.2
20170125,399300.SZ,20170125,3375.9042,3361.6561,3376.4415,3357.2183,3364.4509,11.4533,0.3404,58376931.0,62483395.8
20170126,399300.SZ,20170126,3387.9606,3378.2609,3395.8848,3378.2609,3375.9042,12.0564,0.3571,65316647.0,66488818.3
20170203,399300.SZ,20170203,3364.4923,3390.9315,3392.4773,3362.5653,3387.9606,-23.4683,-0.6927,55188861.0,57113853.2
20170206,399300.SZ,20170206,3373.2051,3368.1081,3381.3348,3358.7516,3364.4923,8.7128,0.259,68521360.0,73408134.7
20170207,399300.SZ,20170207,3365.6849,3371.7695,3376.7099,3354.6251,3373.2051,-7.5202,-0.2229,63754462.0,69758178.9
20170208,399300.SZ,20170208,3383.2878,3361.7811,3383.6859,3347.4302,3365.6849,17.6029,0.523,75402879.0,82869735.7
20170209,399300.SZ,20170209,3396.2924,3381.8992,3406.5888,3379.7872,3383.2878,13.0046,0.3844,97558515.0,102134228.6
20170210,399300.SZ,20170210,3413.4868,3398.3173,3422.3256,3398.0295,3396.2924,17.1944,0.5063,123768720.0,121908580.2
20170213,399300.SZ,20170213,3436.275,3416.9168,3439.5432,3416.8746,3413.4868,22.7882,0.6676,120144538.0,125332998.8
20170214,399300.SZ,20170214,3435.8042,3438.511,3440.6748,3424.4028,3436.275,-0.4708,-0.0137,94809465.0,98537165.4
20170215,399300.SZ,20170215,3421.7131,3435.3882,3448.0322,3417.0811,3435.8042,-14.0911,-0.4101,127643338.0,124653179.4
20170216,399300.SZ,20170216,3440.9331,3421.8299,3440.9331,3418.3514,3421.7131,19.22,0.5617,108276962.0,101809767.5
20170217,399300.SZ,20170217,3421.4419,3443.6166,3457.5562,3419.6143,3440.9331,-19.4912,-0.5665,114600036.0,118033129.6
20170220,399300.SZ,20170220,3471.3926,3421.6434,3472.6035,3421.6434,3421.4419,49.9507,1.4599,132628862.0,134681505.1
20170221,399300.SZ,20170221,3482.823,3475.0584,3490.0855,3472.017,3471.3926,11.4304,0.3293,114842009.0,120675429.5
20170222,399300.SZ,20170222,3489.7567,3483.2008,3489.946,3473.524,3482.823,6.9337,0.1991,102815994.0,109232425.8
20170223,399300.SZ,20170223,3473.3236,3487.5745,3492.9616,3460.118,3489.7567,-16.4331,-0.4709,99536330.0,106555922.4
20170224,399300.SZ,20170224,3473.8517,3468.9588,3473.8517,3455.2514,3473.3236,0.5281,0.0152,95535133.0,99875164.7
20170227,399300.SZ,20170227,3446.2228,3471.1319,3472.8356,3441.3938,3473.8517,-27.6289,-0.7953,98672160.0,106830874.5
20170228,399300.SZ,20170228,3452.8103,3445.0274,3460.9089,3441.3589,3446.2228,6.5875,0.1912,75215260.0,81979307.3
20170301,399300.SZ,20170301,3458.4376,3452.2058,3472.6962,3449.109,3452.8103,5.6273,0.163,103260354.0,109317781.3
20170302,399300.SZ,20170302,3435.0963,3463.4829,3468.471,3434.001,3458.4376,-23.3413,-0.6749,89898077.0,97876187.9
20170303,399300.SZ,20170303,3427.8628,3424.6627,3428.8824,3412.8312,3435.0963,-7.2335,-0.2106,80994652.0,90009618.8
20170306,399300.SZ,20170306,3446.484,3427.2533,3449.0342,3425.9041,3427.8628,18.6212,0.5432,83070882.0,95178548.4
20170307,399300.SZ,20170307,3453.9565,3446.1628,3454.0386,3440.0574,3446.484,7.4725,0.2168,80334720.0,94483824.2
20170308,399300.SZ,20170308,3448.7313,3452.2006,3457.0351,3441.2575,3453.9565,-5.2252,-0.1513,79587690.0,89124904.6
20170309,399300.SZ,20170309,3426.9438,3442.8953,3443.0455,3414.6782,3448.7313,-21.7875,-0.6318,84570381.0,90090049.4
20170310,399300.SZ,20170310,3427.8916,3423.9776,3436.2388,3423.9369,3426.9438,0.9478,0.0277,70016199.0,82161714.9
20170313,399300.SZ,20170313,3458.098,3425.6723,3458.098,3412.6879,3427.8916,30.2064,0.8812,91684124.0,108489140.9
20170314,399300.SZ,20170314,3456.6934,3456.6584,3465.3915,3448.9034,3458.098,-1.4046,-0.0406,77077963.0,95317564.1
20170315,399300.SZ,20170315,3463.6436,3452.2139,3463.9191,3445.2676,3456.6934,6.9502,0.2011,79104954.0,94056256.6
20170316,399300.SZ,20170316,3481.5066,3472.2694,3492.1267,3472.2694,3463.6436,17.863,0.5157,106333913.0,124695573.6
20170317,399300.SZ,20170317,3445.8051,3485.3114,3488.4969,3441.4685,3481.5066,-35.7015,-1.0255,103755560.0,122368918.5
20170320,399300.SZ,20170320,3449.6126,3449.0515,3454.063,3429.8254,3445.8051,3.8075,0.1105,88734322.0,103769403.8
20170321,399300.SZ,20170321,3466.3468,3449.7696,3466.7026,3445.6416,3449.6126,16.7342,0.4851,87707855.0,113528201.3
20170322,399300.SZ,20170322,3450.0502,3450.7544,3464.3328,3433.4994,3466.3468,-16.2966,-0.4701,104935894.0,123865640.3
20170323,399300.SZ,20170323,3461.9782,3452.4056,3470.8164,3435.6912,3450.0502,11.928,0.3457,94318062.0,115813813.7
20170324,399300.SZ,20170324,3489.5997,3464.1966,3499.3179,3461.1108,3461.9782,27.6215,0.7979,125645833.0,141752526.6
20170327,399300.SZ,20170327,3478.0385,3488.7647,3505.9789,3474.5206,3489.5997,-11.5612,-0.3313,107015377.0,124388012.1
20170328,399300.SZ,20170328,3469.8093,3480.249,3482.2923,3461.4678,3478.0385,-8.2292,-0.2366,84194820.0,97495938.7
20170329,399300.SZ,20170329,3465.1933,3472.9665,3483.0571,3455.5529,3469.8093,-4.616,-0.133,104851706.0,114663468.2
20170330,399300.SZ,20170330,3436.758,3461.6159,3467.3049,3422.366,3465.1933,-28.4353,-0.8206,116376922.0,122088021.6
20170331,399300.SZ,20170331,3456.0455,3434.8222,3456.3051,3430.8197,3436.758,19.2875,0.5612,91577491.0,100984904.8
20170405,399300.SZ,20170405,3503.8932,3476.4231,3504.5379,3475.1486,3456.0455,47.8477,1.3845,143399017.0,160742981.1
20170406,399300.SZ,20170406,3514.0469,3507.9879,3517.7779,3495.7246,3503.8932,10.1537,0.2898,136767004.0,145221644.1
20170407,399300.SZ,20170407,3517.4634,3514.4521,3526.815,3506.3885,3514.0469,3.4165,0.0972,140293204.0,144559675.5
20170410,399300.SZ,20170410,3505.1392,3519.4597,3522.7955,3502.0826,3517.4634,-12.3242,-0.3504,141887380.0,155747834.5
20170411,399300.SZ,20170411,3517.328,3503.8294,3520.1315,3466.139,3505.1392,12.1888,0.3477,165945832.0,189457268.6
20170412,399300.SZ,20170412,3509.4387,3514.5723,3523.0975,3497.9991,3517.328,-7.8893,-0.2243,181824537.0,202154571.4
20170413,399300.SZ,20170413,3514.5662,3500.2838,3518.4385,3496.5699,3509.4387,5.1275,0.1461,129981813.0,133345929.0
20170414,399300.SZ,20170414,3486.5045,3516.8103,3517.4664,3476.9468,3514.5662,-28.0617,-0.7984,135474078.0,130425385.3
20170417,399300.SZ,20170417,3479.9417,3475.7381,3480.5696,3453.6759,3486.5045,-6.5628,-0.1882,117164961.0,123884371.2
20170418,399300.SZ,20170418,3462.7429,3474.8892,3489.0845,3462.6297,3479.9417,-17.1988,-0.4942,110927823.0,126790853.4
20170419,399300.SZ,20170419,3445.8761,3452.9904,3459.3524,3418.514,3462.7429,-16.8668,-0.4871,121349264.0,127050362.4
20170420,399300.SZ,20170420,3461.5481,3444.5225,3465.6088,3440.7151,3445.8761,15.672,0.4548,114184208.0,133977258.3
20170421,399300.SZ,20170421,3466.7865,3461.389,3475.5622,3449.5421,3461.5481,5.2384,0.1513,104419110.0,115208831.7
20170424,399300.SZ,20170424,3431.2587,3458.2279,3458.2279,3403.9792,3466.7865,-35.5278,-1.0248,114660791.0,122778154.3
20170425,399300.SZ,20170425,3440.9743,3427.7322,3449.6716,3422.6521,3431.2587,9.7156,0.2831,94072148.0,107599357.2
20170426,399300.SZ,20170426,3445.1832,3440.2526,3466.5651,3439.1505,3440.9743,4.2089,0.1223,111940029.0,131316579.2
20170427,399300.SZ,20170427,3446.7202,3435.1017,3449.2723,3399.5392,3445.1832,1.537,0.0446,123298425.0,134610947.8
20170428,399300.SZ,20170428,3439.753,3439.5735,3439.904,3417.2375,3446.7202,-6.9672,-0.2021,101632351.0,113761006.6
20170502,399300.SZ,20170502,3426.5766,3427.9169,3436.3064,3418.6652,3439.753,-13.1764,-0.3831,92797462.0,101635858.6
20170503,399300.SZ,20170503,3413.1282,3421.7586,3432.2248,3403.0782,3426.5766,-13.4484,-0.3925,91669624.0,97854119.0
20170504,399300.SZ,20170504,3404.3864,3404.9379,3421.3953,3391.277,3413.1282,-8.7418,-0.2561,103482075.0,106985952.5
20170505,399300.SZ,20170505,3382.5502,3393.4831,3395.4532,3366.5568,3404.3864,-21.8362,-0.6414,109895333.0,117464939.5
20170508,399300.SZ,20170508,3358.8125,3369.1084,3374.1571,3339.5743,3382.5502,-23.7377,-0.7018,123749287.0,126885426.4
20170509,399300.SZ,20170509,3352.5324,3342.5981,3358.0463,3327.5901,3358.8125,-6.2801,-0.187,76771668.0,85528831.7
20170510,399300.SZ,20170510,3337.7007,3350.6502,3369.4345,3336.003,3352.5324,-14.8317,-0.4424,92082628.0,102194980.7
20170511,399300.SZ,20170511,3356.6459,3322.9455,3359.6003,3312.8921,3337.7007,18.9452,0.5676,109252890.0,111576379.0
20170512,399300.SZ,20170512,3385.3787,3350.9371,3387.2677,3349.1671,3356.6459,28.7328,0.856,93386466.0,97522124.5
20170515,399300.SZ,20170515,3399.1937,3391.5881,3406.581,3391.5881,3385.3787,13.815,0.4081,82977611.0,92183332.8
20170516,399300.SZ,20170516,3428.6491,3390.925,3428.8531,3373.552,3399.1937,29.4554,0.8665,105242416.0,112814103.2
20170517,399300.SZ,20170517,3409.9656,3423.19,3433.9695,3408.1541,3428.6491,-18.6835,-0.5449,99736837.0,110553451.8
20170518,399300.SZ,20170518,3398.1127,3387.6655,3409.9319,3383.935,3409.9656,-11.8529,-0.3476,85759589.0,88091166.0
20170519,399300.SZ,20170519,3403.8492,3395.2318,3405.9448,3392.3776,3398.1127,5.7365,0.1688,71473525.0,78397081.6
20170522,399300.SZ,20170522,3411.2387,3400.5882,3424.1776,3391.1748,3403.8492,7.3895,0.2171,92539559.0,99021121.5
20170523,399300.SZ,20170523,3424.194,3405.0254,3434.7662,3401.5338,3411.2387,12.9553,0.3798,116911033.0,126767856.0
20170524,399300.SZ,20170524,3424.1669,3409.7169,3424.1669,3383.8922,3424.194,-0.0271,-0.0008,83553161.0,92620045.5
20170525,399300.SZ,20170525,3485.6581,3414.3992,3490.4176,3413.2246,3424.1669,61.4912,1.7958,130721631.0,136634020.8
20170526,399300.SZ,20170526,3480.4345,3479.6206,3498.3148,3473.04,3485.6581,-5.2236,-0.1499,103241153.0,112585907.3
20170531,399300.SZ,20170531,3492.8845,3495.073,3515.0812,3474.9215,3480.4345,12.45,0.3577,104829744.0,115968725.3
20170601,399300.SZ,20170601,3497.7382,3485.2223,3499.8142,3476.4283,3492.8845,4.8537,0.139,103127724.0,116088766.2
20170602,399300.SZ,20170602,3486.5074,3491.5893,3498.1189,3470.2017,3497.7382,-11.2308,-0.3211,82668010.0,92850747.1
20170605,399300.SZ,20170605,3468.7538,3480.1692,3484.1244,3462.3144,3486.5074,-17.7536,-0.5092,79738152.0,85609467.4
20170606,399300.SZ,20170606,3492.8816,3464.3765,3492.8816,3460.4534,3468.7538,24.1278,0.6956,64089388.0,77868793.7
20170607,399300.SZ,20170607,3533.8718,3493.8846,3537.0947,3491.1328,3492.8816,40.9902,1.1735,104419968.0,124189288.4
20170608,399300.SZ,20170608,3560.9786,3531.2419,3562.2724,3528.179,3533.8718,27.1068,0.7671,90224905.0,112035619.6
20170609,399300.SZ,20170609,3576.1703,3561.2411,3590.8872,3560.6336,3560.9786,15.1917,0.4266,101188265.0,121700586.7
20170612,399300.SZ,20170612,3574.3894,3570.2191,3603.6901,3565.9012,3576.1703,-1.7809,-0.0498,90381167.0,117690802.2
20170613,399300.SZ,20170613,3582.2674,3569.1594,3584.4094,3559.2134,3574.3894,7.878,0.2204,75177138.0,94223084.8
20170614,399300.SZ,20170614,3535.2987,3571.2483,3571.2483,3530.274,3582.2674,-46.9687,-1.3111,83810783.0,106105319.8
20170615,399300.SZ,20170615,3528.7926,3530.7465,3542.2796,3508.9461,3535.2987,-6.5061,-0.184,82632535.0,106053901.1
20170616,399300.SZ,20170616,3518.7611,3522.9745,3536.1401,3514.3892,3528.7926,-10.0315,-0.2843,76452707.0,91462286.3
20170619,399300.SZ,20170619,3553.6653,3520.0602,3554.91,3520.0602,3518.7611,34.9042,0.9919,79797141.0,98572358.2
20170620,399300.SZ,20170620,3546.494,3560.7871,3563.6964,3539.5149,3553.6653,-7.1713,-0.2018,80509559.0,98187595.4
20170621,399300.SZ,20170621,3587.955,3567.1256,3587.9863,3545.5666,3546.494,41.461,1.1691,87859824.0,117147797.1
20170622,399300.SZ,20170622,3590.3425,3583.5583,3635.5273,3581.3375,3587.955,2.3875,0.0665,135526987.0,169418803.3
20170623,399300.SZ,20170623,3622.8831,3583.4359,3623.2352,3569.3225,3590.3425,32.5406,0.9063,105129134.0,133975111.7
20170626,399300.SZ,20170626,3668.0919,3627.0208,3671.9435,3627.0208,3622.8831,45.2088,1.2479,134637995.0,170736841.9
20170627,399300.SZ,20170627,3674.7152,3665.5775,3676.5328,3648.7635,3668.0919,6.6233,0.1806,97558702.0,123057231.6
20170628,399300.SZ,20170628,3646.1666,3664.1629,3672.1887,3644.0268,3674.7152,-28.5486,-0.7769,97920858.0,124465947.1
20170629,399300.SZ,20170629,3668.8279,3649.2525,3669.1345,3644.7331,3646.1666,22.6613,0.6215,85589498.0,111847266.8
20170630,399300.SZ,20170630,3666.7977,3654.7348,3669.7584,3646.2272,3668.8279,-2.0302,-0.0553,81510028.0,102459981.9
20170703,399300.SZ,20170703,3650.8463,3667.2316,3667.5957,3633.7825,3666.7977,-15.9514,-0.435,88820860.0,115214687.8
20170704,399300.SZ,20170704,3619.9841,3646.828,3646.8455,3611.6911,3650.8463,-30.8622,-0.8453,95071413.0,125350417.5
20170705,399300.SZ,20170705,3659.6795,3611.8984,3660.7291,3610.4586,3619.9841,39.6954,1.0966,88232425.0,120351565.3
20170706,399300.SZ,20170706,3660.0967,3654.5576,3666.7745,3629.56,3659.6795,0.4172,0.0114,102379245.0,132837126.7
20170707,399300.SZ,20170707,3655.9293,3647.6416,3657.1131,3631.8702,3660.0967,-4.1674,-0.1139,103735497.0,123465392.6
20170710,399300.SZ,20170710,3653.6868,3647.9379,3667.8455,3641.5277,3655.9293,-2.2425,-0.0613,120591910.0,141034626.5
20170711,399300.SZ,20170711,3670.8086,3646.8783,3701.2087,3645.9946,3653.6868,17.1218,0.4686,118760826.0,145084363.2
20170712,399300.SZ,20170712,3658.8236,3672.6328,3691.5814,3640.5893,3670.8086,-11.985,-0.3265,122287792.0,143494599.0
20170713,399300.SZ,20170713,3686.9205,3656.3502,3690.4832,3652.5658,3658.8236,28.0969,0.7679,125669549.0,146388679.5
20170714,399300.SZ,20170714,3703.094,3682.6153,3703.094,3672.7425,3686.9205,16.1735,0.4387,105514005.0,121021448.8
20170717,399300.SZ,20170717,3663.5575,3700.6179,3716.47,3621.3652,3703.094,-39.5365,-1.0677,178821600.0,196217253.7
20170718,399300.SZ,20170718,3667.1807,3648.4942,3667.5408,3622.0414,3663.5575,3.6232,0.0989,124622056.0,141472283.9
20170719,399300.SZ,20170719,3729.7466,3660.8665,3731.0468,3658.2035,3667.1807,62.5659,1.7061,182477787.0,198392451.7
20170720,399300.SZ,20170720,3747.8843,3725.1436,3750.1938,3723.0689,3729.7466,18.1377,0.4863,142410039.0,169267149.9
20170721,399300.SZ,20170721,3728.5976,3738.1847,3751.6947,3722.0656,3747.8843,-19.2867,-0.5146,117941226.0,141432632.9
20170724,399300.SZ,20170724,3743.4686,3724.3778,3755.1902,3719.8488,3728.5976,14.871,0.3988,134868722.0,154701874.6
20170725,399300.SZ,20170725,3719.559,3742.6405,3752.1559,3713.2766,3743.4686,-23.9096,-0.6387,121672059.0,133531656.1
20170726,399300.SZ,20170726,3705.3884,3722.8761,3738.5316,3684.1819,3719.559,-14.1706,-0.381,136325210.0,146518004.9
20170727,399300.SZ,20170727,3712.1947,3700.8558,3716.6888,3672.4971,3705.3884,6.8063,0.1837,145002904.0,161631225.3
20170728,399300.SZ,20170728,3721.8914,3703.4895,3725.5378,3696.7776,3712.1947,9.6967,0.2612,111411392.0,125817861.9
20170731,399300.SZ,20170731,3737.8732,3722.4282,3746.5207,3713.655,3721.8914,15.9818,0.4294,148429039.0,160890133.1
20170801,399300.SZ,20170801,3770.3828,3738.7364,3770.4043,3737.0954,3737.8732,32.5096,0.8697,152546539.0,173127578.9
20170802,399300.SZ,20170802,3760.8525,3768.1938,3784.3511,3759.2764,3770.3828,-9.5303,-0.2528,172293383.0,189336782.8
20170803,399300.SZ,20170803,3727.8264,3755.1081,3766.3452,3718.4351,3760.8525,-33.0261,-0.8782,146153944.0,164710461.5
20170804,399300.SZ,20170804,3707.5796,3724.7225,3738.7312,3707.003,3727.8264,-20.2468,-0.5431,157470060.0,168292664.5
20170807,399300.SZ,20170807,3726.7948,3701.2161,3730.7774,3689.9552,3707.5796,19.2152,0.5183,124231530.0,134348537.4
20170808,399300.SZ,20170808,3732.2129,3724.3287,3737.3344,3718.8116,3726.7948,5.4181,0.1454,137241928.0,146481868.9
20170809,399300.SZ,20170809,3731.044,3728.0319,3738.999,3713.5668,3732.2129,-1.1689,-0.0313,124679989.0,137223598.2
20170810,399300.SZ,20170810,3715.9208,3724.962,3746.8614,3688.1766,3731.044,-15.1232,-0.4053,130085128.0,148005169.4
20170811,399300.SZ,20170811,3647.3503,3687.9314,3700.4944,3645.0945,3715.9208,-68.5705,-1.8453,150387421.0,161083470.4
20170814,399300.SZ,20170814,3694.6831,3651.3754,3698.3663,3651.3754,3647.3503,47.3328,1.2977,115308451.0,140233894.1
20170815,399300.SZ,20170815,3706.0566,3695.78,3719.2931,3692.2802,3694.6831,11.3735,0.3078,106444857.0,124790630.9
20170816,399300.SZ,20170816,3701.4207,3701.1337,3707.144,3679.7338,3706.0566,-4.6359,-0.1251,104134141.0,127282165.8
20170817,399300.SZ,20170817,3721.277,3707.0668,3722.6239,3704.4126,3701.4207,19.8563,0.5365,108656251.0,137020002.9
20170818,399300.SZ,20170818,3724.6748,3707.1891,3733.4914,3700.4112,3721.277,3.3978,0.0913,96561705.0,123078163.9
20170821,399300.SZ,20170821,3740.9941,3731.8399,3744.2631,3728.6157,3724.6748,16.3193,0.4381,100313073.0,123911716.2
20170822,399300.SZ,20170822,3752.298,3745.7543,3758.2924,3734.5556,3740.9941,11.3039,0.3022,100292856.0,131131078.3
